object_id,x,y,object_type,Random marker (continuous),Random marker (categorical),Marker (continuous),Marker (categorical),Distance from reference point,points
698,161.2066743545,37.8386052041,point,0.5332449163018882,A,0.860000743944635,A,124.23253564281055,True
699,-220.2765581481,-87.8531416723,point,0.32885243671965925,A,-0.8375740556317949,B,496.1304185246572,True
700,885.1027070405,-335.8102184991,point,-0.09559843964054715,B,0.95931322915932,A,9201.934005076466,True
701,-159.0480001003,717.7183205151,point,-0.9448993568893123,B,-0.2618298299992828,B,5686.656899199536,True
704,698.9649435435,49.3497037758,point,-0.3315285754359052,B,-0.3251958730002918,B,4484.147158930876,True
705,943.4091966569,-52.3514944514,point,0.14261696057626239,A,-0.4630633399559951,B,9482.551758722335,True
706,-78.1683737564,209.7462022133,point,0.04409897207867375,A,0.7484577528598367,A,275.5030993273013,True
710,167.4504371506,-646.9146950826,point,-0.7453003974480992,B,-0.8115905992844058,B,3656.2868368769273,True
711,221.1813645379,-854.4645986239,point,0.7848379985590237,A,0.29161203464969176,A,8329.314008092655,True
712,-302.6304555075,390.6157247081,point,0.7792403603280269,A,-0.33156107807482443,B,2221.391777943757,True
723,955.1066887057,-251.0278896742,point,-0.4279345238963077,B,0.8003255485902521,A,9313.437401319352,True
729,215.0039403907,-225.558662963,point,0.6204329666741,A,0.9129047519186054,A,992.9319735744045,True
731,524.3750744945,-485.6801215996,point,-0.1581136234539715,B,0.9487208703186412,A,3997.002549835484,True
733,430.967518842,45.4920161725,point,-0.9587602238966584,B,-0.9798962557665749,B,1343.5715756127768,True
734,430.9168056313,120.5814598848,point,0.6290944456193739,A,-0.7695585601391992,B,1402.586524628015,True
735,36.7155532482,-697.5362590833,point,0.6629351117142597,A,-0.9943697752006238,B,3568.6758111080712,True
739,138.4674069457,-869.6837444698,point,0.3328132779619726,A,-0.37128157584498056,B,8248.157940473573,True
740,-838.0399494097,216.0534092304,point,0.9863288264993855,A,-0.9974339676477831,B,6588.746121567928,True
746,-448.4321272366,322.7561697461,point,-0.582006203919478,B,0.8751898412143061,A,2389.8460813733977,True
751,-598.797571044,-50.9738400719,point,-0.8663475890926533,B,-0.6890951519831654,B,2730.1665902788245,True
757,-519.308811103,-224.4321535363,point,0.23471327759354566,A,-0.9361303098889934,B,2870.553782467428,True
761,677.008479669,-267.9678677166,point,0.608691320198548,A,-0.6269071160143254,B,4228.211541914271,True
763,-774.3332705959,-398.0949077084,point,-0.5222832431019828,B,0.07487535925952729,A,7153.837790318469,True
777,-464.1211520677,-816.6872222329,point,0.14355694965065968,A,0.9218322299572199,A,7680.55614505913,True
779,-777.1841920468,-192.3075373076,point,0.3781997598213622,A,0.9667654579883302,A,6943.311441228411,True
781,-701.2694741334,453.3526425188,point,0.2527321559735707,A,0.6955861689449986,A,6316.5407572645745,True
783,-26.7750534492,-343.9496182281,point,0.5777993472997596,A,0.37556376170199823,A,800.182835691977,True
786,759.1599098038,-94.0655505325,point,-0.048599188058643605,B,-0.8860411940975035,B,4393.245212658052,True
788,-195.2929633544,-242.4514981294,point,0.20427602864981576,A,-0.7606680287549354,B,650.2612458397015,True
795,-786.0221529439,-338.9810106005,point,0.12383649878761438,A,0.5098131365784709,A,7098.635142352515,True
797,-319.3532770281,408.7778716328,point,0.9682511074678364,A,-0.16070064402896672,B,2242.5786527366577,True
798,855.5580712132,-452.881069601,point,0.22383345972030622,A,0.4253675985308066,A,9100.511005195085,True
800,-51.7816138522,-567.1375363926,point,0.31790446747960366,A,-0.16997600690565892,B,3413.41670447921,True
814,82.5285972144,136.3169452142,point,0.6852731123483682,A,0.9929816078491788,A,174.26999859267687,True
815,-516.1099955583,-791.6593812399,point,0.44471169611675254,A,0.5422414773272184,A,7608.594673203123,True
818,-284.7945707219,-586.0295831532,point,0.6255626156602139,A,0.8437808894739306,A,3272.40531995763,True
824,-897.1122746263,118.4518743502,point,0.31719858997939054,A,-0.583794963621893,B,6711.032725909618,True
826,518.5638119156,-811.8540337165,point,-0.6344313486363462,B,0.25704160860011427,A,8639.60055960574,True
827,402.0481056778,-462.7730531547,point,0.9044800685671721,A,0.7746420976536383,A,3876.2490589772133,True
834,313.2438465842,705.1859069306,point,0.19726213237225454,A,-0.06961450385218734,B,5269.515155524514,True
835,-758.0085240788,-365.1280081252,point,0.8990858256942806,A,0.33141924695226066,A,7122.294357268492,True
840,321.4595712557,-101.177852146,point,-0.14318137000664444,B,-0.22674737835782136,B,1158.4217678146997,True
843,29.1529631645,-574.0426425315,point,0.1762746997473179,A,-0.7585315185464598,B,3496.246860340857,True
847,-135.1388598151,-954.5553324637,point,-0.5084287003193375,B,-0.7208462055295393,B,8013.416181455723,True
848,-755.4324701474,268.6150824361,point,0.4972854288351083,A,-0.5917305028737808,B,6484.833471469097,True
849,9.9321689044,-551.9446811985,point,-0.29598040273719306,B,-0.5785859829072291,B,3466.959340352578,True
852,-336.5538897091,-556.0372767273,point,0.5945059315295218,A,0.9915516701660483,A,3220.0339675645537,True
857,83.0886937687,9.7102291445,point,0.6330039956612383,A,0.33522095624854686,A,41.020769562311976,True
863,160.5742701243,21.7412539653,point,-0.6336788349610596,B,0.8161713342810508,A,114.57041983245736,True
868,353.1375922593,685.1109543151,point,0.3177808525579784,A,-0.2954320043739729,B,5241.886736978932,True
870,835.9539036202,-418.5493720865,point,0.07889090341937077,A,0.5217551622900928,A,9113.655690031585,True
873,-138.3630053459,839.7459779352,point,-0.8799038888423651,B,-0.4241360027067421,B,5707.4276896646215,True
879,-444.5026709623,303.9539051586,point,0.04394280135837736,A,0.8993487561455009,A,2396.140041299621,True
881,-607.1715707056,-589.4071408772,point,-0.7087283489709326,B,-0.9717369897234581,B,7379.9246779952255,True
882,-204.9101231621,-915.3358620857,point,0.4201331204352976,A,-0.14221196435944203,B,7933.936975253358,True
886,-448.6764112159,357.117399076,point,-0.42372740061181213,B,0.8602623283124999,A,2386.2407867739016,True
887,367.201189854,-157.1648088362,point,-0.33159537165277886,B,-0.2891467710499052,B,1166.1736052781018,True
888,-693.7402097607,-657.101252701,point,-0.10112459875130075,B,-0.7841667099462897,B,7431.660109312476,True
889,-607.9123774308,-690.7238093235,point,-0.5303349503239927,B,-0.45774818821243185,B,7482.767072140851,True
893,343.2475204579,177.7405680093,point,0.9553324956756251,A,-0.48995194219426197,B,1446.5203188338176,True
896,-376.0667410826,-448.2221706072,point,-0.30720284772911066,B,0.6659536469505356,A,3103.3815212842733,True
897,-532.2316511655,61.2348538002,point,0.004771075204985653,A,0.3097066474145587,A,2601.1516896167955,True
898,-790.1844609534,303.4611825103,point,0.799749702895848,A,-0.6671663735033468,B,6496.496807460953,True
899,525.3351901217,574.8732436064,point,0.7799684340610542,A,-0.9647880860141257,B,5057.440921229709,True
901,135.5373116839,-387.7168227118,point,-0.20045557303699613,B,0.9942994696448371,A,955.2969806375736,True
905,677.0894439443,418.9710524253,point,0.4428506271459727,A,0.44827801372862963,A,4845.103977282999,True
907,-541.2650009632,137.3138310832,point,0.22510239609083937,A,0.6576877445001079,A,2552.8084179433476,True
910,22.1023414184,-300.3418401259,point,-0.2320476851002471,B,0.3830918793343747,A,801.1591835032086,True
911,20.2065131335,-867.137358219,point,0.8016177615073186,A,-0.9820496088521652,B,8128.0801979861635,True
916,-70.2840383784,-938.8787487796,point,-0.4086415771984455,B,-0.9793396282956344,B,8080.873847195605,True
921,4.1807417604,698.6196475659,point,0.9722658604694134,A,0.9129621870693976,A,5516.8085065397545,True
923,-258.4671269993,375.0086374495,point,-0.7042557351740992,B,-0.6663902372311379,B,2174.4238887401416,True
927,-497.4976372192,-40.0350725552,point,-0.04624034421759782,B,-0.23869624634906245,B,2667.8605971376005,True
928,377.892461204,38.5822491168,point,-0.40919318416761397,B,-0.9918601474118633,B,1304.1474758923275,True
931,-47.6689774178,481.1571446715,point,0.9608414008987722,A,-0.6257288571640082,B,1966.0834601622519,True
933,-8.7088744896,-267.8276129932,point,0.8872701922889508,A,0.03125735884587244,A,757.7337309745947,True
935,411.197109175,-480.7596989753,point,-0.5584867261931268,B,0.8248635844795299,A,3886.3064869975865,True
940,286.1273720193,718.3253874164,point,-0.2574590299205337,B,0.18043703971296124,A,5299.647349939551,True
946,769.6443327477,94.3025213316,point,0.13170396921470506,A,0.36305458649069866,A,4568.478710533438,True
948,-15.3430881439,-274.872530477,point,0.1396217163375224,A,0.015755016393851014,A,755.8729170519243,True
951,400.5768988913,284.2603107427,point,-0.002686647213979043,B,0.4904191383855126,A,1569.4729498367578,True
953,-238.5532199568,742.6339481839,point,-0.3472575109757472,B,-0.8354114624908244,B,5773.532494526273,True
956,924.1366280004,-459.1031299555,point,-0.928167309079698,B,0.7833611419198107,A,9155.793451012594,True
958,-438.9879160471,645.6622823174,point,-0.6714983313808607,B,-0.40361520529576905,B,5982.002122510773,True
960,-401.0256208493,-421.8028284368,point,0.11194254301057605,A,0.4745447561134532,A,3075.2625602009152,True
961,-485.1322909206,-397.2600657673,point,0.012555239277325603,A,0.19581524676892612,A,3039.5795941014117,True
965,-124.6752988347,-848.6801121897,point,-0.15195181025562965,B,-0.5000777268025614,B,7979.656110538838,True
966,445.8974068629,-876.5248629841,point,0.40614190709653775,A,0.708860943010798,A,8576.249882691072,True
968,561.1417524737,574.8343908331,point,0.42880437348503775,A,-0.9223730724689534,B,5041.786043081651,True
969,159.8677309488,-916.634501542,point,0.04973033399117188,A,-0.05401223948303132,B,8287.319981172815,True
970,956.5410716662,-12.1144484889,point,-0.8817139340033437,B,-0.7407342036848171,B,9524.877472054164,True
973,298.3119058094,665.9291233299,point,0.010095724839287001,A,-0.22794746807585428,B,5250.279362217529,True
977,-470.6747001218,-344.5654565693,point,-0.5667552085055538,B,-0.302187311874235,B,2979.0905783421404,True
979,-132.4336242741,726.4470388388,point,0.8895517107165238,A,-0.031502440994622696,B,5658.647694923215,True
980,-555.0542744765,23.6024572186,point,-0.99508652233541,B,-0.05186015304435808,B,2645.1638402944277,True
981,391.422394008,225.7096329371,point,0.17454073665581848,A,0.014214530405880117,A,1509.6702748187645,True
983,-101.6627942524,203.0374476707,point,0.4024719286071785,A,0.628346826340433,A,295.4599625473774,True
984,-602.9473890063,-630.7962304467,point,-0.6951834620253687,B,-0.8337030651480225,B,7421.528769698095,True
985,96.9413819399,-995.2135201564,point,-0.473219445336164,B,-0.3487896985750279,B,8251.05107834417,True
987,496.7365510873,-881.7781466245,point,0.05165443028649741,A,0.354114170386426,A,8627.359721024566,True
989,-237.4750312133,-941.332894575,point,-0.1659395785221609,B,0.0026531498510713796,A,7916.495108690628,True
992,574.3259226033,514.8459595898,point,0.011506334054040446,A,-0.6445826091229723,B,4984.9418055711485,True
993,51.8698135095,-906.1831127034,point,0.670205679996787,A,-0.8169770059746084,B,8179.066697996282,True
999,714.0587367035,-566.3837929692,point,0.19918973646129268,A,-0.9097275093820718,B,8910.671565037765,True
1004,210.8683894126,-549.8577739854,point,0.3572890414327765,A,-0.7506756353681645,B,3668.021087981059,True
1006,-155.0063743525,111.1667087055,point,-0.6740166525152356,B,0.6096939636360447,A,298.31018628987124,True
1014,573.2968433882,543.5376460599,point,0.3827336762000999,A,-0.7798295638566451,B,5008.211760236911,True
1016,-212.3472010512,485.6604820812,point,-0.0386141871243284,B,-0.8010707866492149,B,2150.456871575763,True
1024,-794.0346736593,-49.427297654,point,-0.3677769751439952,B,0.10445746824792931,A,6798.3979360708245,True
1026,750.3389326331,-70.5282900255,point,0.8690321408733084,A,-0.8156464958554093,B,4409.431930348986,True
1027,-181.422123943,-256.277587843,point,-0.1174960848632498,B,-0.6749384248961848,B,665.0764869003542,True
1031,716.9452505139,315.9076835453,point,-0.09749650739486171,B,0.9343209422822506,A,4756.122643615041,True
1032,-367.2654548743,-817.6031711012,point,-0.8669919403755939,B,0.9997982588801807,A,7730.728392437312,True
1038,688.002303222,356.0735539969,point,-0.4172984721674875,B,0.8397456049018736,A,4781.266795279362,True
1043,-807.7159126017,-95.0469297047,point,-0.43729492112874513,B,0.4807761712924383,A,6846.024894061445,True
1045,580.8927457997,326.8341612333,point,0.48224345402462565,A,0.8085150990042268,A,4787.8896089911295,True
1046,90.0596878829,-268.3944953581,point,-0.6295809113030628,B,0.7841660258218234,A,862.1443638708863,True
1049,545.9718229736,377.0101772404,point,-0.08036311515820804,B,0.4188625379478161,A,4849.0214618451955,True
1055,802.7281642161,-490.2749537378,point,-0.3547879251660817,B,-0.09983882193489758,B,9035.786190447117,True
1056,149.2047298716,-932.6976002213,point,0.35530374384995467,A,-0.09896228724284789,B,8281.909661269287,True
1057,-593.02306476,650.0757654921,point,0.22450854869385628,A,0.7617916579267078,A,6135.786810809209,True
1062,-229.1084430466,695.6028165002,point,0.2310184946579963,A,-0.7689210377931016,B,5760.124995565679,True
1063,487.9304525151,-497.8839814416,point,0.08413653838990531,A,0.999998508352732,A,3958.1994769025796,True
1064,-416.7276119771,639.8051911064,point,-0.543402939982768,B,-0.5706368326209472,B,5958.984158770623,True
1067,927.7051758318,-389.7948365689,point,-0.35550259300330156,B,0.9807994049936796,A,9212.729146265243,True
1069,726.8391229818,288.7446217385,point,0.6238388355638531,A,0.9923786039917308,A,4727.21381037793,True
1072,987.557502684,-16.9150818658,point,0.2893245034434391,A,-0.7964766140042924,B,9535.351443081594,True
1073,-549.6168598664,-278.9904954039,point,0.9414920008781875,A,-0.6662820358762543,B,2928.423538780233,True
1074,-402.1045890499,-810.9019737336,point,-0.9056635392882997,B,0.9816328956960059,A,7705.2831744209025,True
1075,-575.2638055634,-2.4688886201,point,0.5208846994246978,A,-0.3209902179354374,B,2678.150810761469,True
1076,643.8567742362,-99.0213303701,point,0.7555548456038621,A,-0.9931729454742143,B,4321.367776417208,True
1080,133.6689726181,-366.9356070807,point,0.8971245244788144,A,0.9976184063941166,A,934.1942498136339,True
1082,-682.5619166285,375.4806797729,point,-0.8171352495608506,B,0.46831988943566766,A,6350.362418350629,True
1083,278.0940072634,-167.062277995,point,-0.23607425676836225,B,0.3916947914083948,A,1082.676613763735,True
1088,-785.1750707076,-139.8970272318,point,-0.6306045620777778,B,0.7612668902729779,A,6889.671888031122,True
1089,-564.9969149122,-730.6156738134,point,-0.2427899958886004,B,-0.07853778155888443,B,7530.388119128117,True
1094,931.1026277676,-433.860839005,point,0.17263986111556284,A,0.8859566926809204,A,9178.413182295124,True
1097,-173.1233230078,438.207501633,point,-0.6676344863203711,B,-0.9921626074838941,B,2088.484858859029,True
1098,25.7037673554,457.6923793808,point,-0.2077085449245104,B,-0.028577882923669005,B,1888.3854050648567,True
1100,-692.5326757035,-601.2891740617,point,0.492079089756283,A,-0.978875552056786,B,7376.035880860501,True
1101,28.689352867,-955.5142368537,point,0.7707332844001897,A,-0.8623437184683433,B,8169.018947680403,True
1102,-283.9264996064,-164.2343515556,point,0.4477753897878951,A,-0.9458163291401604,B,605.1702905263455,True
1108,26.5024994823,-595.5767938759,point,0.1993866074303563,A,-0.7619844287059715,B,3496.884696139737,True
1109,36.2070961199,-699.9903524737,point,-0.37255861661595224,B,-0.9962564643850237,B,3571.0290394923477,True
1111,81.6490776389,-369.9274094379,point,0.7434364928346582,A,0.9284905803426524,A,896.8215188543007,True
1112,265.8374414222,-539.2165243414,point,-0.2159753792756809,B,-0.3732449747531074,B,3724.010666232909,True
1114,-457.1783855229,346.7151460941,point,-0.7303544604958063,B,0.8880071058049325,A,2393.105856476752,True
1117,-233.3868147632,-590.4016005536,point,-0.3424306745730503,B,0.6908169460462215,A,3301.4058654913383,True
1132,224.9524420027,-874.0893142339,point,-0.5309439197248551,B,0.39936904355974706,A,8343.104027815521,True
1133,354.0049444877,-864.5422466474,point,0.33084313368917506,A,0.9997739389304403,A,8479.748536954032,True
1135,344.8275137106,285.1935896942,point,-0.04897121267012472,B,0.3969896608914638,A,1556.9526307341036,True
1139,-122.6872043014,414.4549010978,point,-0.7202262607233465,B,-0.9429889148501741,B,2032.7355261065122,True
1140,-18.1457049074,501.9881835645,point,-0.45531100595473584,B,-0.5209721351482066,B,1950.7143268107586,True
1141,-89.5318900347,723.7183590913,point,-0.0709551630785028,B,0.3209469878753375,A,5615.659272133904,True
1142,150.0469128515,-266.1313397265,point,0.3823598237753847,A,0.9763810435689696,A,916.3450456657605,True
1143,322.7399322729,-54.6570399167,point,0.34548135656658263,A,-0.5120363471651515,B,1195.4798138995898,True
1147,830.3580093612,-445.6681766266,point,-0.7737605101426153,B,0.31281557656953074,A,9085.965554744049,True
1152,-709.1661604264,273.1886432593,point,-0.827937130979981,B,-0.3837690166318919,B,6456.113940843445,True
1159,-491.1404624699,-780.9579566279,point,0.39816287041729215,A,0.7169984959720471,A,7635.760793120753,True
1162,62.7675167882,33.4727754484,point,0.2413830852913199,A,0.49349667946682496,A,61.9326631723717,True
1163,253.1731430381,-645.6098955916,point,0.8796275455741855,A,-0.265664120245394,B,3737.644056527077,True
1164,357.0925937944,109.6861184519,point,-0.6929313425450383,B,-0.8899357612250552,B,1376.299957460768,True
1166,359.2313346667,334.9730085529,point,0.8144187066755557,A,0.7454330792126583,A,1608.9065906965982,True
1167,349.1954468056,294.909689622,point,-0.9443888364954012,B,0.47679740339737836,A,1567.6053973855135,True
1169,676.7366643607,-259.9677531064,point,0.9214553149111284,A,-0.6774446401812307,B,4236.2162728490475,True
1173,-427.7824200632,703.211634696,point,0.6201600919245847,A,-0.5519390017220619,B,5961.695368791337,True
1174,-441.6391052938,328.24015625,point,0.45510133677878817,A,0.8377092757129587,A,2381.1157174010127,True
1175,49.5019230911,32.7437710323,point,-0.4346949976389545,B,0.41822739841050843,A,51.77915672817254,True
1180,-274.5406240099,11.3576229724,point,0.32243950211454675,A,-0.5577590465093996,B,447.9931274479844,True
1181,-302.8438643587,375.3568908245,point,0.1543243771852163,A,-0.3540634906519754,B,2218.517210579317,True
1182,566.8861682745,-823.8200233639,point,-0.6932250892232144,B,-0.15427067799349783,B,8689.382434141742,True
1185,-669.7584977596,-564.411259478,point,-0.4505489312394342,B,-0.9913508367744694,B,7335.532639275771,True
1186,95.0698141161,197.6003557448,point,0.427925209344832,A,0.928148513745315,A,234.26224489569637,True
1188,-719.5570874128,-611.9764038622,point,-0.2718232108963219,B,-0.9722456158125949,B,7379.6649699753525,True
1190,-203.2360355795,-632.9365736341,point,-0.6989114529158866,B,0.2531272204777526,A,3362.2106993156385,True
1191,633.3364033297,374.0624708747,point,0.8876912756920254,A,0.665551995672517,A,4813.496559625765,True
1194,492.9398459547,-362.2076300253,point,-0.5023837938571678,B,0.8829005510618998,A,4017.061829448186,True
1196,-267.0118434517,72.6166612252,point,0.9029536362593229,A,-0.3711465132883454,B,422.620328743045,True
1197,-583.4006586592,638.7212596509,point,-0.3193448089737567,B,0.7306183932882514,A,6130.165159311613,True
1200,-128.7869106041,-524.9252211155,point,-0.16048286114990606,B,0.5320305065665932,A,3325.600445797224,True
1202,-43.0064415713,250.2501643666,point,0.7577535192326554,A,0.6339991251446828,A,294.5854866329888,True
1208,190.014595712,352.459177744,point,-0.9075297753673921,B,0.9998220553556647,A,1694.1961959848425,True
1212,-137.7705556561,-554.3400428871,point,0.3226590079881886,A,0.45143844736426914,A,3336.7148563829655,True
1217,-818.5743642753,-8.6626468051,point,0.014131329159398076,A,-0.12687003387234794,B,6770.574586981314,True
1221,-57.0427760905,816.9147872806,point,-0.41234173857277656,B,0.2634725082073974,A,5622.87235972206,True
1226,564.4056708844,481.4086961139,point,-0.37224403778761794,B,-0.4213041359783409,B,4953.070478600293,True
1227,-415.9171275449,196.8456176335,point,-0.8150485987302558,B,0.9570839676876605,A,2415.1587765800914,True
1231,421.6936379525,230.5733819475,point,-0.8503567178225466,B,0.06913016067827299,A,1516.2667146864794,True
1234,419.2564320228,-440.5081946424,point,0.9728189841056405,A,0.8862013419084395,A,3900.6008592026114,True
1235,289.5963436767,687.7534328304,point,0.3013416444484218,A,-0.03412713005026797,B,5273.779607077158,True
1236,-444.6278305226,133.3092362818,point,-0.3597571830518169,B,0.959075409460448,A,2484.8915986440275,True
1238,-882.6417853335,69.0544807438,point,0.8371917002212026,A,-0.4381970517958155,B,6731.409101805302,True
1239,-201.7082795587,824.5296816599,point,0.3578608408161672,A,-0.7733949777558183,B,5760.9682909275425,True
1242,700.2368914943,29.7793035163,point,0.8979866671190493,A,-0.47472328904540323,B,4464.535468083155,True
1243,63.3432412397,124.8618555432,point,-0.40753507550993207,B,0.9539207095894615,A,151.9250447272824,True
1248,590.2891723143,478.881553311,point,-0.28271007988036123,B,-0.36401716038296567,B,4945.59382137472,True
1249,532.456129935,-283.1462953074,point,-0.18279074728719324,B,0.42121807429590685,A,4094.7277508297316,True
1252,-28.5508259314,-386.5814838127,point,0.24729325351981402,A,0.6710284907010107,A,842.2536472997107,True
1253,-501.6767149989,30.6862591676,point,0.4994061815145465,A,0.30046026132253506,A,2602.3168079422467,True
1255,-579.83036784,24.272741517,point,0.9892841071567526,A,-0.18622786587777757,B,2661.4164021233296,True
1260,-24.1507682417,-555.2357052099,point,-0.09803435089121959,B,-0.40605638141501266,B,3443.096206442541,True
1263,-33.9207613985,427.358725667,point,0.8755488525485979,A,-0.4471074494898772,B,1940.579064674781,True
1264,949.1246669664,-91.8900376265,point,0.4361451014888522,A,-0.18909927814992553,B,9447.60733606034,True
1267,780.3902346948,-601.3071153109,point,0.024496413357470104,A,-0.6866781158741238,B,8956.957691956308,True
1271,-641.5148480643,-589.2267452466,point,-0.8100274278423345,B,-0.9867308630786741,B,7370.897176861752,True
1272,337.2452109059,-200.1792588661,point,-0.5643334641876447,B,-0.021723491820797757,B,1133.5803793850764,True
1274,476.7542223767,488.9515631435,point,-0.22759656010593998,B,-0.6247310937700936,B,4981.858992170726,True
1277,236.2238911099,426.4264514951,point,0.5480356770141719,A,0.9500432125839131,A,1734.5506740327287,True
1281,580.0923551756,-676.0319409367,point,0.9021443120285959,A,-0.520840617093604,B,8736.535969915296,True
1287,324.2950605987,-532.5786350471,point,0.8994330236874784,A,0.11747196508675319,A,3784.0404445896374,True
1291,-774.0544056808,-345.5948631623,point,0.5161363998334234,A,0.4903157832813255,A,7101.33700515307,True
1294,562.8839207476,378.7679398845,point,-0.1709890619969534,B,0.45837373220630595,A,4843.744797713005,True
1300,-236.1286815923,-925.8816465597,point,-0.7727480986771882,B,0.13151930227384473,A,7900.985314284116,True
1301,281.0397570254,-288.2308383649,point,0.014493891939239001,A,0.4850486475367508,A,1070.2030996991125,True
1305,156.236967094,-582.4142081873,point,0.5139574252426651,A,-0.9474838191164366,B,3620.478302243884,True
1308,-551.980651025,-142.254960944,point,-0.8865122847758851,B,-0.9461749714004098,B,2787.8825325230214,True
1311,214.2313964786,-255.2979126001,point,0.5586236365225901,A,0.9477582345945578,A,981.4373730306695,True
1313,-539.7403358729,146.4152125209,point,-0.6763511449519464,B,0.7093198877875063,A,2544.3138825581646,True
1314,694.5704962009,35.4854072851,point,0.5829814016270614,A,-0.4326157904433521,B,4470.206367998162,True
1316,-406.8741675015,-338.7205754595,point,-0.5225800861538206,B,-0.2776324653104026,B,2982.1694901174615,True
1318,801.1000280872,-489.6893323127,point,0.8626493946122891,A,-0.11023786080046716,B,9034.531358393393,True
1319,-186.7127932766,-610.7174831982,point,0.5725417977648448,A,0.4167536374904426,A,3341.3355333213135,True
1320,111.3062206399,812.7070668867,point,-0.2090481526464789,B,0.976139677903679,A,5492.637688465185,True
1322,-380.8571381828,706.5866162475,point,0.7656938132098143,A,-0.8286780928734709,B,5914.648874979067,True
1323,-494.9183541194,-342.8237026745,point,-0.6018166539121772,B,-0.20546258563125996,B,2991.0965849794916,True
1324,-260.9122411561,-43.8840655003,point,0.4961905082570468,A,-0.7641753913349721,B,481.36254813762395,True
1326,-207.2258645903,-532.8366922438,point,0.2906159424130037,A,0.8523232000845281,A,3270.470712217239,True
1327,-507.5923916744,-89.3844253198,point,-0.5402518056875452,B,-0.617788718026552,B,2718.849126802559,True
1331,324.2321558853,-500.6024306653,point,0.18595482919920592,A,0.1546689870893836,A,3788.546272287144,True
1333,248.9704507822,-576.7918583946,point,0.343598428379156,A,-0.44416831439593724,B,3714.6816921731893,True
1335,-570.4769608777,-660.4479366754,point,0.7698396047133691,A,-0.5761707318011291,B,7466.138071067282,True
1336,-465.329406133,-197.3103136455,point,-0.19646399155198568,B,-0.9999924513590185,B,2827.899651175708,True
1338,-492.8625665814,-689.8513063806,point,-0.9469789998737284,B,0.07753049790258539,A,7549.135374348787,True
1341,-114.6682840683,-625.3973689104,point,-0.6153300431683892,B,-0.10888138770566462,B,3406.0117872238097,True
1342,-428.3491160421,214.2131377107,point,-0.9721218007758328,B,0.9591328010220808,A,2416.0172719975753,True
1343,627.5404572042,-759.3999170477,point,-0.08767960855204882,B,-0.6828311163850044,B,8760.991424029797,True
1345,-913.4275764845,79.8997634287,point,0.28395089745178614,A,-0.27148462337839857,B,6752.847901252351,True
1346,178.8527112564,345.4571486038,point,-0.9123383887329461,B,0.9999504619632955,A,1697.6544814457618,True
1353,955.7286634611,-413.110380309,point,-0.7023103825967363,B,0.9772133594678949,A,9210.616026425292,True
1354,854.2288041157,-354.0651254237,point,0.4394147187320594,A,0.833641369542035,A,9166.067035471608,True
1357,607.638796518,445.931159642,point,0.25146273541133324,A,-0.07705723183290551,B,4910.140582993315,True
1365,438.047652876,-828.1391215337,point,0.8356325180429689,A,0.8102123427592408,A,8557.454007933111,True
1370,-419.3746479287,722.2035721941,point,-0.5908248471306621,B,-0.5894541956813705,B,5956.211933938479,True
1376,-231.909591234,-619.5057398629,point,0.3392377041609036,A,0.4966819429078192,A,3330.5474700163186,True
1378,420.0965452525,-872.6180641309,point,-0.6969193355731078,B,0.8443442446529384,A,8550.154911200028,True
1379,297.9125823463,762.7411060323,point,-0.17069709096339403,B,0.42807227815014326,A,5330.958697006972,True
1380,-722.9482974221,-495.8597333592,point,0.002559208210528352,A,-0.6910705205363891,B,7254.3875429481905,True
1381,-159.9139932273,-542.6214339582,point,-0.05597815775590842,B,0.6265763756253055,A,3311.661760312856,True
1384,-741.6270644524,-382.8649783994,point,0.1783891307656924,A,0.19920679413542702,A,7138.765439156412,True
1386,346.5030823855,704.9531409801,point,-0.13326000725923848,B,-0.1857361648272926,B,5255.457136765254,True
1388,72.3484566268,67.4434221924,point,-0.7671299562472842,B,0.7016464527730993,A,93.32467255395684,True
1391,-252.2091836949,-588.2683710021,point,0.8633371524359041,A,0.7144898290955163,A,3297.412707848536,True
1392,-882.3430772449,67.4501111679,point,0.2809397308700776,A,-0.4328922011035597,B,6732.116285642124,True
1396,85.0592530864,702.8530238457,point,0.508614001391027,A,0.9677642448598853,A,5435.8192784348,True
1398,-160.0115992958,-654.3834468235,point,0.003610321434529329,A,0.003348487655646786,A,3392.5182466074057,True
1400,-89.0019032003,-673.0752024917,point,-0.7318635169717478,B,-0.5326673223662262,B,3460.3299584198253,True
1402,-320.6911117169,-544.9385378379,point,0.9884250524252562,A,0.995733013825421,A,3215.5139924850264,True
1403,13.2119269961,243.5421089911,point,-0.915003956368567,B,0.7921788886207324,A,267.2665951318157,True
1405,-478.407429961,-290.9663296872,point,-0.9438935317924488,B,-0.6892106724274141,B,2924.6810554232407,True
1407,-19.7839813752,-623.0715259186,point,0.4248454665590322,A,-0.631299725061291,B,3474.907422267024,True
1409,624.1767854812,300.7636382595,point,0.16290068927968515,A,0.9725513964209557,A,4740.569876998805,True
1414,-249.4738474244,449.5585482905,point,0.6285315897947019,A,-0.7088285361054609,B,2167.40638258612,True
1415,-279.8832707511,377.1684623158,point,-0.23219552726570236,B,-0.5226733334714163,B,2195.9486664776896,True
1421,850.815663982,-358.5951314704,point,-0.019622310727072323,B,0.8066148368149397,A,9160.395132761281,True
