x,y,z,annotation
287.3195020746888,452.1535269709544,136.4232365145228,B cells
443.5855855855856,450.45045045045043,135.27927927927928,CD8+ T cells
582.2105263157895,448.5921052631579,136.22368421052633,Epithelial
464.69444444444446,447.30555555555554,136.0,CD8- T cells
507.6607142857143,444.01785714285717,135.64285714285714,Stomal/Other
124.02857142857142,442.85714285714283,136.47857142857143,Stomal/Other
579.8172043010753,442.168458781362,136.89605734767025,Epithelial
330.2909090909091,442.1727272727273,135.6818181818182,Endothelial cells
611.1949685534591,441.94025157232704,136.30817610062894,Epithelial
600.5802469135803,442.01234567901236,135.65432098765433,Epithelial
491.87450980392157,438.17254901960786,135.76078431372548,Stomal/Other
135.86928104575162,436.19607843137254,135.9346405228758,Stomal/Other
650.3611111111111,433.9166666666667,135.86111111111111,Epithelial
510.42105263157896,436.36842105263156,135.52631578947367,CD8- T cells
198.77173913043478,430.0652173913044,135.83695652173913,Stomal/Other
189.66379310344828,429.2068965517241,135.52586206896552,Stomal/Other
587.7172413793104,426.49655172413793,136.07931034482758,Epithelial
209.42168674698794,426.9457831325301,136.24698795180723,Endothelial cells
171.35294117647058,426.5,136.0,Stomal/Other
214.77551020408163,423.3673469387755,136.48979591836735,Endothelial cells
270.4983164983165,421.6902356902357,136.54208754208753,CD8- T cells
123.21428571428571,423.5,136.0,Stomal/Other
235.73544973544975,421.2962962962963,136.14285714285714,Stomal/Other
149.53571428571428,421.29285714285714,136.14285714285714,Stomal/Other
491.5164319248826,420.2488262910798,135.66666666666666,CD8- T cells
403.7891156462585,420.6938775510204,135.3469387755102,Stomal/Other
551.7207792207793,419.6818181818182,136.02597402597402,Stomal/Other
3.8016194331983804,419.085020242915,136.3562753036437,CD8- T cells
503.35483870967744,417.80645161290323,136.0,B cells
293.04273504273505,416.5042735042735,135.7991452991453,Stomal/Other
478.32323232323233,417.7121212121212,135.05050505050505,Stomal/Other
453.5230769230769,413.9076923076923,135.8,Stomal/Other
368.625,412.412037037037,135.97222222222223,CD8+ T cells
268.37142857142857,412.0571428571429,136.0,Stomal/Other
529.425,409.7,135.94166666666666,CD8- T cells
598.2743362831858,408.65486725663715,135.69911504424778,Epithelial
167.51764705882354,408.6588235294118,135.88235294117646,Stomal/Other
541.0573248407643,403.1783439490446,135.86624203821657,Stomal/Other
81.3970588235294,398.3602941176471,135.84558823529412,Stomal/Other
424.7142857142857,398.6046511627907,135.27242524916943,Stomal/Other
303.9569892473118,397.247311827957,135.58064516129033,Stomal/Other
529.0116279069767,394.5813953488372,135.9418604651163,Stomal/Other
289.18367346938777,389.81632653061223,135.64285714285714,Epithelial
598.6538461538462,385.8173076923077,136.44230769230768,Stomal/Other
610.7162162162163,386.56756756756755,136.0,Stomal/Other
299.6878048780488,386.1219512195122,136.29756097560977,Epithelial
243.7639751552795,385.9503105590062,135.83229813664596,Epithelial
146.22907488986783,386.55506607929516,136.16299559471366,Stomal/Other
623.6923076923077,384.010989010989,135.56043956043956,Stomal/Other
563.7964601769911,381.2920353982301,135.97345132743362,Stomal/Other
439.47639484978544,383.6094420600858,135.27467811158797,Epithelial
127.96846846846847,383.0810810810811,136.11711711711712,Stomal/Other
82.12121212121212,382.22222222222223,135.92929292929293,B cells
390.7435897435897,383.47435897435895,135.39102564102564,Stomal/Other
536.6944444444445,380.8388888888889,135.25,Epithelial
640.5272727272727,378.2181818181818,136.23636363636365,Stomal/Other
645.3777777777777,376.8222222222222,136.3111111111111,Stomal/Other
522.2127659574468,377.21276595744683,135.31914893617022,Epithelial
501.59060402684565,376.4161073825503,136.28187919463087,Epithelial
454.3937823834197,370.5492227979275,135.8341968911917,Epithelial
339.4230769230769,371.75,135.67307692307693,Epithelial
598.4166666666666,369.2867647058824,136.45343137254903,CD8- T cells
216.57777777777778,369.46222222222224,136.73777777777778,Epithelial
133.36666666666667,369.73333333333335,136.31666666666666,CD8- T cells
610.2666666666667,368.97777777777776,136.17777777777778,Stomal/Other
571.5892857142857,366.44642857142856,136.16071428571428,CD8- T cells
537.8693467336683,365.643216080402,135.88442211055278,Epithelial
426.5364583333333,366.640625,136.27604166666666,Epithelial
292.7412587412587,366.7062937062937,136.04195804195805,Epithelial
492.6542056074766,366.9065420560748,135.83177570093457,Epithelial
506.3333333333333,365.12280701754383,136.42105263157896,Epithelial
553.0754716981132,363.39622641509436,135.62264150943398,Epithelial
480.024,360.16,136.048,Epithelial
642.8394495412844,359.197247706422,135.42201834862385,Stomal/Other
607.625,357.025,136.0,CD8- T cells
598.952380952381,355.0695970695971,136.02197802197801,CD8- T cells
432.73333333333335,355.63703703703703,136.0,Epithelial
459.63106796116506,353.8252427184466,135.6990291262136,Epithelial
313.7841726618705,353.56115107913666,135.81294964028777,Epithelial
138.9296875,352.76953125,136.140625,Stomal/Other
38.8021978021978,352.75824175824175,135.5164835164835,CD8+ T cells
96.99324324324324,349.7567567567568,136.09459459459458,Stomal/Other
197.77528089887642,348.0,136.40449438202248,Epithelial
440.81865284974094,348.1502590673575,135.91709844559585,Epithelial
396.32919254658384,346.0372670807453,136.1614906832298,Epithelial
469.52682926829266,343.2048780487805,136.57073170731707,Epithelial
370.32489451476795,343.9831223628692,135.9704641350211,Epithelial
162.64324324324323,343.2756756756757,136.5891891891892,Epithelial
424.4059405940594,342.43564356435644,136.14851485148515,Epithelial
385.31081081081084,341.1756756756757,135.61486486486487,Epithelial
241.03626943005182,340.61139896373055,136.05181347150258,Epithelial
431.4403669724771,339.5229357798165,136.3302752293578,Epithelial
621.5958904109589,337.82191780821915,136.17123287671234,Stomal/Other
223.43589743589743,336.7846153846154,136.35384615384615,Epithelial
538.3846153846154,336.75,136.3846153846154,Epithelial
63.01764705882353,333.8794117647059,135.73823529411766,CD8- T cells
336.84140969162996,330.48017621145374,135.93832599118943,Epithelial
45.25471698113208,329.6509433962264,135.77358490566039,Stomal/Other
590.9504643962848,327.8142414860681,136.23219814241486,Epithelial
385.31382978723406,327.93617021276594,135.88297872340425,Epithelial
577.2986111111111,327.68055555555554,135.93055555555554,Epithelial
482.025,327.375,136.0,Epithelial
105.73684210526316,327.4671052631579,135.96052631578948,CD8- T cells
549.7328767123288,324.04794520547944,135.1986301369863,Epithelial
410.10483870967744,323.43145161290323,136.88709677419354,Epithelial
374.0650406504065,324.2113821138211,135.58536585365854,Epithelial
568.2634146341463,322.18536585365854,136.46341463414635,Epithelial
246.06382978723406,321.9574468085106,136.19148936170214,Epithelial
346.77272727272725,322.45454545454544,136.4090909090909,Epithelial
518.2649572649573,319.14529914529913,135.94017094017093,Epithelial
622.4459459459459,316.5,135.75675675675674,Stomal/Other
465.06617647058823,316.74264705882354,135.40441176470588,Epithelial
581.2343324250681,314.1307901907357,136.99727520435968,Epithelial
200.84937238493723,312.77824267782427,135.5732217573222,Epithelial
291.24778761061947,312.1592920353982,136.23893805309734,Epithelial
476.54761904761904,309.9642857142857,136.0297619047619,Epithelial
422.0866141732283,309.4724409448819,136.81102362204723,Epithelial
369.6962962962963,310.22222222222223,136.23703703703703,Epithelial
521.5757575757576,308.3712121212121,136.06060606060606,Epithelial
639.056,305.072,135.984,Stomal/Other
214.25,307.9264705882353,136.14705882352942,Epithelial
95.54121863799283,304.0824372759857,135.5663082437276,Stomal/Other
273.17543859649123,303.9122807017544,135.66666666666666,Epithelial
625.433628318584,302.5840707964602,135.69911504424778,Stomal/Other
1.628099173553719,300.22314049586777,135.68595041322314,Stomal/Other
396.47872340425533,299.99468085106383,135.47340425531914,Epithelial
313.32704402515725,297.8930817610063,135.66352201257862,Epithelial
355.5921052631579,297.44736842105266,135.68421052631578,Epithelial
422.6368715083799,295.9217877094972,136.22346368715083,Epithelial
343.4047619047619,292.73333333333335,136.22380952380954,Epithelial
536.780487804878,292.0731707317073,135.78048780487805,Stomal/Other
583.6632124352332,291.0259067357513,136.41450777202073,Epithelial
214.31627906976743,290.6186046511628,135.96279069767442,Epithelial
647.1052631578947,282.89473684210526,136.0,Stomal/Other
143.87037037037038,283.4259259259259,136.5185185185185,Epithelial
241.80701754385964,280.6666666666667,135.69298245614036,Epithelial
504.48148148148147,277.99074074074076,136.35185185185185,Epithelial
586.0833333333334,277.5416666666667,136.325,Epithelial
453.7716535433071,277.12598425196853,135.4251968503937,Epithelial
125.49769585253456,273.1658986175115,136.036866359447,Stomal/Other
275.4,270.76,136.0,Epithelial
98.74725274725274,271.2564102564103,135.8937728937729,Stomal/Other
493.1818181818182,263.0113636363636,135.9318181818182,Epithelial
561.6573426573426,261.46853146853147,136.65034965034965,Epithelial
139.0,262.17977528089887,135.59550561797752,Epithelial
585.0696202531645,259.90506329113924,135.98101265822785,Epithelial
428.59139784946234,258.7204301075269,135.57347670250897,Epithelial
172.97590361445782,256.53614457831327,136.62048192771084,Epithelial
367.51176470588234,252.9470588235294,135.34117647058824,Epithelial
48.49528301886792,251.8679245283019,135.10849056603774,Stomal/Other
109.91743119266054,250.33333333333334,135.78899082568807,Epithelial
510.8304239401496,249.51620947630923,136.3790523690773,Epithelial
269.26237623762376,248.4009900990099,136.66336633663366,Epithelial
480.20175438596493,248.1359649122807,134.8815789473684,Epithelial
175.28021978021977,247.33516483516485,136.42307692307693,Epithelial
307.9653179190751,245.4364161849711,135.51445086705203,Epithelial
619.2676767676768,245.45959595959596,136.92929292929293,Epithelial
15.633928571428571,243.38392857142858,136.52678571428572,Stomal/Other
574.1209677419355,243.04032258064515,135.53225806451613,Epithelial
524.0823529411765,243.6529411764706,135.69411764705882,Epithelial
435.8,242.4102564102564,135.8820512820513,Epithelial
555.45197740113,242.0225988700565,135.72881355932202,Epithelial
243.26315789473685,241.44736842105263,136.3815789473684,Epithelial
189.74257425742573,242.8019801980198,136.3861386138614,Epithelial
559.6333333333333,235.96666666666667,136.26666666666668,Epithelial
592.9558011049724,235.3756906077348,135.60773480662982,Epithelial
176.16734693877552,235.49795918367346,136.65714285714284,Epithelial
85.36609336609337,233.9115479115479,136.3857493857494,Epithelial
35.94685990338164,234.743961352657,136.46376811594203,Stomal/Other
534.7369863013698,232.63835616438357,136.34246575342465,Epithelial
633.3834586466165,232.09022556390977,136.8421052631579,Epithelial
467.35593220338984,231.45762711864407,135.6271186440678,Epithelial
570.7608695652174,230.52173913043478,135.52173913043478,Epithelial
312.9954954954955,228.69819819819818,136.21621621621622,Epithelial
18.608695652173914,228.68840579710144,136.08333333333334,Stomal/Other
594.9701492537314,227.27611940298507,135.97761194029852,Epithelial
292.1392405063291,226.0506329113924,136.0,Epithelial
245.56190476190477,225.8761904761905,135.63809523809525,Epithelial
32.00423728813559,226.8728813559322,135.5593220338983,Stomal/Other
511.95348837209303,226.68217054263565,136.1782945736434,Epithelial
525.8888888888889,225.08333333333334,136.16666666666666,Epithelial
78.5609756097561,225.58885017421602,135.22996515679444,Epithelial
464.6666666666667,222.16161616161617,136.2929292929293,Epithelial
165.9811320754717,223.0754716981132,136.37735849056602,Epithelial
400.6736111111111,220.0625,136.84722222222223,Epithelial
300.0348837209302,221.46124031007753,135.6627906976744,Epithelial
508.55897435897435,219.7948717948718,135.86153846153846,Epithelial
603.9934640522875,213.65359477124184,135.77777777777777,Epithelial
428.45098039215685,214.58823529411765,135.62745098039215,Stomal/Other
552.1213389121339,212.38912133891213,136.07112970711296,Epithelial
16.53960396039604,209.9108910891089,135.65346534653466,Stomal/Other
404.77,210.66,136.0,Epithelial
194.52173913043478,210.1576086956522,136.1195652173913,Epithelial
612.3458646616541,208.4360902255639,135.62406015037595,Epithelial
186.71146245059288,206.48616600790513,136.01185770750988,Epithelial
600.24043715847,204.66666666666666,136.3169398907104,Epithelial
503.1730769230769,205.3653846153846,135.76923076923077,Stomal/Other
246.2861952861953,203.8181818181818,135.45117845117846,Epithelial
304.6838407494145,197.99063231850118,136.70023419203747,Epithelial
532.0918367346939,198.75510204081633,135.98979591836735,Epithelial
173.43037974683546,197.60759493670886,135.84810126582278,Stomal/Other
650.6923076923077,194.42307692307693,136.30769230769232,Stomal/Other
543.1975308641976,195.37037037037038,135.93827160493828,Epithelial
395.7987804878049,192.16463414634146,136.59756097560975,Epithelial
382.96787148594376,191.49799196787149,136.0843373493976,Epithelial
504.3333333333333,187.875,136.0,Stomal/Other
304.4779661016949,186.23050847457628,136.60677966101696,Epithelial
362.8847262247839,184.53025936599423,136.29394812680115,Epithelial
405.82608695652175,183.52173913043478,136.45217391304348,Epithelial
227.24479166666666,177.56770833333334,135.1875,Epithelial
518.8545454545455,178.25454545454545,135.97272727272727,Stomal/Other
502.06666666666666,178.69333333333333,135.68,Stomal/Other
258.26020408163265,178.49489795918367,136.12755102040816,Epithelial
198.95081967213116,176.70491803278688,136.40983606557376,Stomal/Other
494.0104166666667,173.47916666666666,136.10416666666666,Stomal/Other
434.35714285714283,174.02380952380952,135.46428571428572,Epithelial
557.2954545454545,172.56060606060606,135.15151515151516,Epithelial
389.3502824858757,172.4689265536723,136.1581920903955,Epithelial
108.34939759036145,172.55421686746988,136.0,Stomal/Other
405.31666666666666,169.38333333333333,136.46666666666667,Epithelial
150.03636363636363,169.16969696969696,135.57575757575756,Epithelial
1.6222222222222222,168.23333333333332,135.85555555555555,Stomal/Other
22.6981981981982,167.32882882882882,135.88738738738738,Stomal/Other
369.0,163.5505617977528,135.76404494382024,Epithelial
488.0480769230769,162.32692307692307,136.01923076923077,Stomal/Other
239.36898395721926,162.92513368983958,135.46524064171123,Epithelial
410.19354838709677,162.21290322580646,135.94838709677418,Epithelial
619.7916666666666,152.875,136.0,Stomal/Other
252.50986842105263,152.9703947368421,136.2565789473684,Epithelial
219.6701030927835,149.97938144329896,136.03092783505156,Stomal/Other
230.7509881422925,146.64426877470356,135.6798418972332,Stomal/Other
97.64265129682997,144.0864553314121,136.18731988472624,Epithelial
359.1572052401747,143.3013100436681,135.96069868995633,Epithelial
317.7095588235294,139.7683823529412,136.52205882352942,Epithelial
339.32323232323233,137.6161616161616,135.21212121212122,Epithelial
432.53179190751445,139.43930635838151,136.5664739884393,Epithelial
36.14736842105263,138.65263157894736,136.50526315789475,Epithelial
487.5769230769231,137.73076923076923,136.52564102564102,Epithelial
98.60526315789474,136.02631578947367,136.1578947368421,Epithelial
47.14385964912281,136.86666666666667,135.79649122807018,Epithelial
188.65441176470588,135.46323529411765,135.35294117647058,Epithelial
174.40853658536585,133.5670731707317,136.28658536585365,Epithelial
271.32,129.56,136.0,Stomal/Other
233.0467289719626,128.4828660436137,135.26791277258567,Epithelial
185.8923076923077,129.53846153846155,136.15384615384616,Epithelial
606.0384615384615,127.78846153846153,135.6346153846154,Epithelial
499.8490566037736,129.29245283018867,136.19811320754718,Epithelial
360.8705357142857,126.9375,135.58035714285714,Epithelial
452.6876876876877,127.58858858858859,136.87687687687688,Epithelial
295.47333333333336,124.07333333333334,135.32666666666665,Stomal/Other
626.6194690265487,123.05309734513274,135.92920353982302,Epithelial
416.9732142857143,123.1875,135.89285714285714,Epithelial
91.95510204081633,121.58367346938776,136.21224489795918,Epithelial
514.3170731707318,121.9430894308943,135.9349593495935,Epithelial
478.13861386138615,119.77227722772277,136.1881188118812,Epithelial
154.97321428571428,119.99107142857143,136.70535714285714,Epithelial
280.6222222222222,118.3037037037037,135.93333333333334,Stomal/Other
429.4579439252336,115.73831775700934,136.52336448598132,Epithelial
330.9166666666667,114.76041666666667,136.33333333333334,Stomal/Other
247.33333333333334,113.06666666666666,135.67777777777778,Stomal/Other
237.76699029126215,113.31067961165049,135.95145631067962,Epithelial
2.7375886524822697,112.92198581560284,136.04255319148936,Stomal/Other
106.38931297709924,111.46564885496183,135.70992366412213,Epithelial
163.25806451612902,109.05806451612904,135.96774193548387,Epithelial
208.14598540145985,108.35036496350365,136.27007299270073,Epithelial
588.6607142857143,103.21428571428571,135.44642857142858,Epithelial
435.90070921985813,104.02127659574468,136.24822695035462,Epithelial
530.6081081081081,99.74324324324324,135.97297297297297,Epithelial
200.6875,99.953125,136.53125,Epithelial
369.247619047619,99.48571428571428,135.64761904761906,Stomal/Other
344.5945945945946,98.05405405405405,136.27027027027026,Stomal/Other
596.8518518518518,97.44444444444444,135.98765432098764,Epithelial
189.5,96.82926829268293,135.5731707317073,Epithelial
416.828025477707,96.15286624203821,135.5859872611465,Epithelial
275.9261744966443,94.48993288590604,136.4765100671141,Stomal/Other
455.4672131147541,93.04918032786885,135.5737704918033,Epithelial
377.4468085106383,91.90425531914893,136.09574468085106,Stomal/Other
148.99354838709678,90.95483870967742,135.69677419354838,Epithelial
584.9764705882353,89.58823529411765,136.0705882352941,Epithelial
265.38271604938274,88.14814814814815,136.7530864197531,Stomal/Other
108.40082644628099,91.16528925619835,135.62396694214877,Epithelial
97.6875,88.29166666666667,136.04861111111111,Epithelial
633.1189427312776,85.83700440528635,135.784140969163,Epithelial
323.95384615384614,87.06153846153846,135.75384615384615,Epithelial
420.9788732394366,83.1056338028169,135.85915492957747,Epithelial
247.19354838709677,82.61290322580645,135.66129032258064,Stomal/Other
131.44791666666666,80.42708333333333,135.98958333333334,Epithelial
225.84343434343435,79.5959595959596,135.66161616161617,Stomal/Other
266.80833333333334,78.89166666666667,136.03333333333333,Stomal/Other
338.8888888888889,77.95555555555555,135.6888888888889,Epithelial
599.2830188679245,77.36792452830188,135.76415094339623,Epithelial
149.7578125,75.59375,136.09375,Epithelial
561.5266272189349,73.98224852071006,136.0887573964497,Epithelial
331.26553672316385,74.38983050847457,136.16949152542372,Epithelial
478.8523489932886,72.93959731543625,135.86577181208054,Epithelial
1.24,72.64,136.0,CD8+ T cells
349.5541666666667,71.80416666666666,135.44166666666666,Epithelial
180.7087912087912,72.82417582417582,136.05494505494505,Epithelial
233.8953488372093,69.56976744186046,136.02325581395348,Stomal/Other
253.9702380952381,67.19345238095238,135.83333333333334,Stomal/Other
170.0144927536232,68.23188405797102,136.34782608695653,Epithelial
529.3675213675214,63.94871794871795,135.64957264957266,Epithelial
510.3255813953488,64.46511627906976,135.90697674418604,Epithelial
623.9740932642487,62.67875647668394,135.68911917098447,Epithelial
386.46478873239437,59.76056338028169,136.18309859154928,Stomal/Other
308.798418972332,60.37154150197628,135.86561264822134,Epithelial
561.35960591133,59.275862068965516,135.82758620689654,Epithelial
543.3313253012049,56.57831325301205,136.22289156626505,Epithelial
116.13333333333334,56.10666666666667,136.46666666666667,Epithelial
431.1107692307692,54.08923076923077,135.9323076923077,Stomal/Other
208.05263157894737,53.796052631578945,136.26315789473685,Epithelial
375.0183486238532,47.57798165137615,135.93577981651376,Stomal/Other
329.8992248062016,47.542635658914726,136.14728682170542,Epithelial
572.5273631840796,46.6318407960199,136.01492537313433,Epithelial
381.47435897435895,44.35897435897436,136.15384615384616,Epithelial
225.19607843137254,45.416666666666664,135.59803921568627,Epithelial
650.1555555555556,46.06666666666667,136.57777777777778,Stomal/Other
420.7236842105263,43.0,135.82894736842104,Stomal/Other
533.0876288659794,40.78865979381443,136.5257731958763,Stomal/Other
476.3564154786151,41.34623217922607,136.45010183299388,Epithelial
338.34761904761905,35.62380952380953,135.73809523809524,Epithelial
397.5086206896552,33.474137931034484,136.1206896551724,Stomal/Other
350.3627450980392,32.950980392156865,136.13725490196077,Epithelial
447.0704845814978,31.493392070484582,135.69162995594715,Stomal/Other
392.31666666666666,29.516666666666666,136.23333333333332,Stomal/Other
505.064039408867,30.92118226600985,136.07389162561577,Epithelial
146.96219931271477,27.690721649484537,135.3024054982818,Epithelial
337.1871921182266,27.014778325123153,136.27586206896552,Epithelial
215.13846153846154,22.353846153846153,135.90769230769232,Stomal/Other
468.4703196347032,18.315068493150687,135.74885844748857,Stomal/Other
80.79617834394904,18.261146496815286,136.4904458598726,Epithelial
378.02415458937196,16.893719806763286,135.768115942029,Epithelial
167.75520833333334,17.239583333333332,136.5625,Epithelial
95.70930232558139,14.976744186046512,136.1046511627907,Epithelial
498.68461538461537,12.553846153846154,135.7076923076923,Epithelial
66.73511904761905,10.401785714285714,136.22321428571428,Epithelial
464.7282051282051,4.425641025641026,135.75384615384615,Epithelial
444.803738317757,4.672897196261682,136.0,CD8- T cells
361.1387283236994,2.9248554913294798,135.58959537572255,Stomal/Other
489.1818181818182,2.963636363636364,135.83636363636364,Epithelial
133.925,1.825,136.25,Stomal/Other
483.6170212765957,485.02836879432624,135.21985815602838,Stomal/Other
283.26785714285717,484.2767857142857,135.79464285714286,CD8- T cells
404.0,483.4507042253521,135.70422535211267,CD8+ T cells
239.1340206185567,482.03092783505156,134.96391752577318,CD8- T cells
23.57777777777778,482.90555555555557,135.26666666666668,CD8+ T cells
648.952380952381,479.48809523809524,135.20238095238096,Epithelial
221.24324324324326,474.6216216216216,135.40540540540542,Stomal/Other
544.3192182410423,472.97394136807816,134.98371335504885,Stomal/Other
386.18055555555554,472.8125,135.44444444444446,CD8- T cells
300.65384615384613,472.65384615384613,136.0,Stomal/Other
74.16990291262135,472.19417475728153,135.40291262135923,CD8+ T cells
486.17721518987344,471.1012658227848,136.2405063291139,Stomal/Other
26.46315789473684,472.68947368421055,135.41052631578947,Stomal/Other
344.2390438247012,468.9322709163347,135.5219123505976,CD8+ T cells
582.4823529411765,467.22352941176473,135.6235294117647,Epithelial
641.9764705882353,464.5529411764706,135.43529411764706,Epithelial
400.2857142857143,464.6547619047619,135.45238095238096,CD8+ T cells
207.51388888888889,458.6145833333333,136.59375,Stomal/Other
548.8026905829596,456.8968609865471,135.08071748878925,Epithelial
344.4093567251462,457.7485380116959,135.90058479532163,Stomal/Other
122.3952380952381,458.7142857142857,135.66190476190476,Stomal/Other
640.3218390804598,454.86206896551727,135.67816091954023,Epithelial
613.0900900900901,453.27927927927925,134.86936936936937,Epithelial
585.4225352112676,451.7464788732394,135.25352112676057,Epithelial
21.67117117117117,442.740990990991,135.02702702702703,Stomal/Other
146.7125,443.925,135.3,Epithelial
538.3372093023256,440.4244186046512,135.90697674418604,CD8- T cells
627.7368421052631,440.2236842105263,135.25,Epithelial
470.86013986013984,435.43356643356645,135.4055944055944,CD8- T cells
344.61538461538464,435.44816053511704,134.9732441471572,Endothelial cells
311.52941176470586,430.51176470588234,136.7235294117647,Stomal/Other
2.3648068669527897,430.18025751072963,133.12017167381975,Stomal/Other
92.864,426.416,135.28,Stomal/Other
486.6089108910891,424.86633663366337,135.78217821782178,CD8- T cells
435.2413793103448,420.3534482758621,135.52586206896552,CD8- T cells
220.2543103448276,420.82327586206895,135.45689655172413,Endothelial cells
59.521126760563384,409.943661971831,135.94366197183098,Stomal/Other
251.6095890410959,409.06164383561645,135.66438356164383,Endothelial cells
452.8200836820084,400.07112970711296,135.5899581589958,Stomal/Other
521.2794117647059,398.7647058823529,135.60294117647058,Stomal/Other
227.33333333333334,396.421768707483,135.76190476190476,Stomal/Other
635.8993288590603,393.30536912751677,135.2986577181208,Epithelial
111.19024390243902,394.6341463414634,135.41951219512194,Stomal/Other
564.28,392.5,135.38,CD8+ T cells
94.27319587628865,388.8041237113402,135.1237113402062,CD8- T cells
45.73893805309734,383.55309734513276,135.23893805309734,Stomal/Other
422.9448818897638,380.37007874015745,135.60892388451444,Epithelial
468.53684210526313,378.63157894736844,136.0,Epithelial
473.1574074074074,376.6759259259259,136.05555555555554,Epithelial
224.8957055214724,376.3312883435583,135.85889570552146,Epithelial
406.53131313131314,375.85252525252525,135.2888888888889,Epithelial
650.3461538461538,377.34615384615387,135.30769230769232,Stomal/Other
145.74817518248176,373.6970802919708,136.0182481751825,CD8- T cells
312.2181818181818,374.4,135.38181818181818,Epithelial
258.16,369.8,135.50666666666666,Epithelial
470.0869565217391,364.7717391304348,135.34782608695653,Epithelial
349.7196652719665,364.69037656903765,136.20502092050208,Epithelial
65.80546075085324,366.2730375426621,135.44027303754265,CD8+ T cells
53.05755395683453,365.6546762589928,135.23021582733813,CD8+ T cells
436.31,362.0,135.88,Epithelial
400.1950354609929,361.71276595744683,136.15248226950354,Epithelial
253.41463414634146,359.3658536585366,135.7560975609756,Epithelial
506.489898989899,357.9040404040404,136.04040404040404,Epithelial
215.30290456431536,358.3817427385892,136.17427385892117,Epithelial
580.6651982378854,356.83700440528634,135.26872246696036,Stomal/Other
372.73026315789474,354.8355263157895,135.57894736842104,Epithelial
73.8252427184466,355.06796116504853,135.39805825242718,CD8- T cells
565.0664739884393,352.5549132947977,136.98554913294797,Epithelial
348.0388349514563,352.24271844660194,135.60679611650485,Epithelial
67.11678832116789,350.2992700729927,135.2992700729927,Stomal/Other
537.8379888268156,349.2513966480447,135.3240223463687,Epithelial
84.608,346.892,135.608,Stomal/Other
193.31578947368422,346.4736842105263,135.28947368421052,Epithelial
203.06060606060606,345.0,135.0151515151515,Epithelial
528.1286549707602,341.10526315789474,136.140350877193,Epithelial
350.6095238095238,341.6190476190476,135.72380952380954,Epithelial
140.25,338.53125,135.125,Stomal/Other
580.8153846153846,336.77435897435896,136.05641025641026,Epithelial
204.05583756345177,335.24873096446703,135.2741116751269,Epithelial
135.66666666666666,335.1666666666667,135.5,Stomal/Other
448.9811320754717,331.39622641509436,135.0754716981132,Epithelial
323.859375,330.2135416666667,135.515625,Epithelial
458.26623376623377,328.7987012987013,134.82467532467533,Epithelial
506.6454545454545,327.8363636363636,135.73636363636365,Epithelial
173.94285714285715,328.6666666666667,135.8095238095238,Epithelial
163.1673151750973,329.1206225680934,135.50972762645915,Epithelial
631.7234726688102,327.4533762057878,135.15755627009645,Stomal/Other
520.0650406504066,325.9593495934959,135.84552845528455,Epithelial
541.1372549019608,324.27450980392155,135.47058823529412,Epithelial
650.65625,322.5625,134.96875,Epithelial
430.87109375,320.4296875,135.5546875,Epithelial
303.0851063829787,318.86170212765956,135.2287234042553,Epithelial
133.36641221374046,317.44274809160305,135.5381679389313,Epithelial
113.125,316.57421875,135.3046875,Stomal/Other
268.18918918918916,314.3243243243243,135.3783783783784,Epithelial
171.0,315.1887755102041,135.63520408163265,Epithelial
313.23204419889504,312.76243093922653,135.6961325966851,Epithelial
565.38,308.8333333333333,135.98,Epithelial
498.2054794520548,308.33561643835617,135.73287671232876,Epithelial
357.6857142857143,308.5,135.67142857142858,Epithelial
253.74117647058824,303.4764705882353,135.7058823529412,Epithelial
422.34586466165416,302.56390977443607,135.78947368421052,Epithelial
516.6041666666666,298.5520833333333,136.05729166666666,Epithelial
177.55506607929516,300.3700440528634,135.01321585903085,Epithelial
198.15032679738562,298.3496732026144,136.1437908496732,Stomal/Other
330.98201438848923,294.9640287769784,136.2158273381295,Epithelial
231.12,290.6066666666667,135.54666666666665,Epithelial
466.93939393939394,290.3838383838384,135.83838383838383,Epithelial
300.09923664122135,289.2748091603053,136.08396946564886,Epithelial
258.8721804511278,289.03007518796994,135.0751879699248,Epithelial
608.8826815642458,283.9888268156425,136.10055865921788,Epithelial
60.77777777777778,284.0,135.0,Stomal/Other
106.96946564885496,278.7557251908397,135.33587786259542,Stomal/Other
596.2709163346614,274.9003984063745,135.59362549800798,Epithelial
224.3089005235602,276.13612565445027,135.49214659685865,Epithelial
406.9784482758621,271.2801724137931,135.79310344827587,Epithelial
300.5281690140845,270.59859154929575,135.76760563380282,Epithelial
624.5240384615385,270.1394230769231,135.4903846153846,Epithelial
357.5337837837838,268.77027027027026,135.5608108108108,Epithelial
546.605,265.1575,135.9175,Epithelial
381.47,266.33,136.5,Epithelial
266.18503937007875,264.3307086614173,136.03149606299212,Epithelial
520.3680555555555,260.81944444444446,135.79166666666666,Epithelial
377.45454545454544,260.3636363636364,135.74545454545455,Epithelial
554.4642857142857,258.0952380952381,134.71428571428572,Epithelial
144.5211267605634,258.943661971831,135.54929577464787,Epithelial
185.44075829383885,257.78199052132703,135.60189573459715,Epithelial
209.50862068965517,255.7155172413793,135.86206896551724,Epithelial
298.56382978723406,252.89361702127658,135.48936170212767,Epithelial
595.7619047619048,243.76190476190476,135.78571428571428,Epithelial
